activo_corriente;capital_invertido;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;provincia;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;publicidad;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;uso_de_software;sobrevive_2años
8158540.75;928374;3135257;4621325;5865724.375;1501;235474;11533479.75;0;11533479.75;29;7632869;9;3;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
7320507;2478552.625;235978;2697679;4786859;1501;316694;7484538;0;7484538;0;8100942;1;2;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1489503;10090;1660629;1843344;81560;1501;239304;1924904;0;1924904;4;7351490;3;1;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
8158540.75;2478552.625;199248;393498;4392326;1501;405;8788536;460772.5;8788536;19;3100189;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
8077116;2478552.625;3281143.25;0;5865724.375;1501;0;11533479.75;460772.5;11533479.75;4;7958972;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
8064469;2478552.625;2434937;5277292.25;3820185;1501;326647.5;11533479.75;460772.5;11533479.75;71;8890917;3;1;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
3949508;2478552.625;915942;929712;5865724.375;1501;208619;7164882;0;7164882;10;2851674;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
1090733;210000;608220;478271;1238347;1501;0;2708242;460772.5;2708242;9;5632277;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;2478552.625;847377;32151;2862728;1501;326647.5;8970494;460772.5;8970494;8;8914286;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;1500000;181159;5277292.25;5370272;1501;326647.5;11533479.75;0;11533479.75;29;7174992;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
8158540.75;1500000;181159;5277292.25;5370272;1501;326647.5;11533479.75;0;11533479.75;30;7174992;0;0;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE
1075345;70000;912029;674220;0;1501;306846;1468863;460772.5;1468863;3;7327454;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
710646;114556;461508;484439;351314;1501;340;835753;0;835753;4;5318194;7;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
2163640;186000;607834;789073;1503155;1501;28200;2292228;0;2292228;12;3968071;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2145857;1000;1666622;717293;2042083;1501;154260;3722537;460772.5;3722537;18;4767836;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
7621038;2293063;1185374;3697853;3925060;1501;326647.5;7622913;0;7622913;2;7550514;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
8158540.75;2300000;756036;5277292.25;3078171;1501;326647.5;11533479.75;34454;11533479.75;8;3152905;3;1;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
863530;40000;278274;0;863530;1501;0;863530;0;863530;4;4186004;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3730606;1100000;1179828;810913;3023181;1501;291900;3834094;0;3834094;2;8030448;6;2;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;32300;1788677;5277292.25;876406;1501;3;8336422;0;8336422;17;7797593;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
824811;1000;172847;220010;1436335;1501;0;1656345;0;1656345;3;8825256;5;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
5000021;1200000;2744432;0;5215340;1501;326647.5;5326833;111493;5326833;8;7696576;3;2;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
3116951;1200000;3281143.25;490979;2368119;1501;0;4137099;460772.5;4137099;23;5277593;4;1;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
1096668;1000;1544961;347266;961708;1501;326647.5;1308974;0;1308974;2;8079923;3;3;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
1115541;446904;322039;776429;475638;1501;168186;1252067;0;1252067;5;8976938;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
3639147;50000;3281143.25;3759558;0;1501;326647.5;3728356;0;3728356;70;7789851;4;1;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
729633;452270;179582;32995;705126;1501;0;743047;4926;743047;4;8244613;9;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
2099017;362092;300795;827694;1291323;1501;326647.5;2119017;0;2119017;12;4737185;5;2;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
1121271;274504;237777;334031;789168;1501;0;1123199;0;1123199;6;3826705;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;2478552.625;3281143.25;1916036;5865724.375;1501;46346;11533479.75;0;11533479.75;5;7140390;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
6812932;800000;1213530;2381963;5309524;1501;326647.5;7691487;0;7691487;18;8781922;1;3;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
8158540.75;1123376;1092082;4940376;3848132;1501;229093;9948622;460772.5;9948622;7;6689289;6;2;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
8158540.75;1123376;1092082;4940376;3848132;1501;0;9948622;460772.5;9948622;17;6689289;0;0;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE
8158540.75;2478552.625;1531446;5277292.25;5389614;1501;326647.5;11533479.75;460772.5;11533479.75;23;8438349;3;3;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
8158540.75;10000;3281143.25;5277292.25;253064;1501;133;11533479.75;0;11533479.75;16;7800610;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;188160;2183787;5277292.25;5865724.375;1501;326647.5;11533479.75;460772.5;11533479.75;8;2190787;4;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
685733;1000;1795870;240972;448713;1501;1779;689685;0;689685;10;5724741;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
1616194;216000;421087;830477;904317;1501;0;1734794;0;1734794;2;5822411;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;2478552.625;517922;5277292.25;5865724.375;1501;0;11533479.75;460772.5;11533479.75;5;8600220;4;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
2220363;1000000;1149395;855304;2962747;1501;0;3818051;0;3818051;9;7820225;9;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
8158540.75;1256982;9;3595689;4234555;1501;51016;11369458;460772.5;11369458;63;10;3;1;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
4987768;1859140;1428090;4672723;3811310;1501;326647.5;8535774;51741;8535774;4;7722469;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
2908465;600000;2088268;337363;3052938;1501;113109;3982331;460772.5;3982331;8;8781826;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
6450416;1202000;3281143.25;5223492;5661482;1501;326647.5;11533479.75;460772.5;11533479.75;35;8387334;9;4;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE
8158540.75;1032343;1946032;4649906;5865724.375;1501;326647.5;11533479.75;0;11533479.75;10;8674458;3;3;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
705555;152743;178067;461727;343413;1501;840;805140;0;805140;4;2904757;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
5852261;1898723;0;3532622;2566097;1501;304145;6098719;0;6098719;9;8177288;1;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1725119;822885;212650;823138;1038614;1501;0;1861752;0;1861752;3;2338516;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3682837;1004;1281828;898443;2760771;1501;326647.5;4188310;460772.5;4188310;9;7447383;7;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE
1489081;2000;272351;1131160;575433;1501;14;1706593;0;1706593;4;4160857;9;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
8158540.75;2478552.625;2573539;5277292.25;4767397;1501;326647.5;11533479.75;97806;11533479.75;14;7130953;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
2407646;20000;1043982;372562;1483398;1501;326647.5;2638788;460772.5;2638788;16;6676586;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
3044644;2478552.625;969497;451813;1913958;1501;326647.5;3148599;460772.5;3148599;14;7303842;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
4447207;20000;766714;315404;3666131;1501;0;4941347;460772.5;4941347;15;8761940;1;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
487088;129546;1178138;293713;859245;1501;289;1152958;0;1152958;4;6953270;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
2204940;269926;2321707;3167741;2434985;1501;17197;6072592;460772.5;6072592;15;7822652;9;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1914419;1091538;2387589;810601;1368495;1501;3518;2179096;0;2179096;15;5985374;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
2509394;1507000;279191;128668;4991219;1501;17248;5439597;319710;5439597;9;1607570;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
313274;2000;1311314;78022;336116;1501;306717;759488;345350;759488;6;6976265;2;2;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
2266614;1545;446131;812102;1709799;1501;0;2521901;0;2521901;10;4880853;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1481241;839652;433164;0;1307388;1501;296610;1508342;200954;1508342;4;7971058;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
2163011;15000;207766;1950;1595660;1501;0;2339317;460772.5;2339317;5;5670809;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1777543;435425;1322784;65351;2017482;1501;0;2082833;0;2082833;4;4617292;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2290533;5000;488838;7083;3377661;1501;0;3384744;0;3384744;5;3921009;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1388603;397941;139121;0;454352;1501;0;1729599;460772.5;1729599;1;3268218;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
7053552;494190;606242;2108178;5865724.375;1501;0;11533479.75;0;11533479.75;6;2212953;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
2319962;400000;1039755;115859;3805921;1501;326647.5;3921780;0;3921780;8;6758216;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1425811;10122;450005;671363;989867;1501;0;1661230;0;1661230;3;5639141;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
3140291;1200000;793823;515191;5715884;1501;28058;6231075;0;6231075;12;6243614;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
1359169;656025;951430;2868871;3934284;1501;326647.5;6803155;0;6803155;6;8939317;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
1842500;500000;684789;656696;4052645;1501;284805;7290202;460772.5;7290202;16;7513379;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
3119341;1050000;1225270;2926928;1510272;1501;326647.5;4437200;0;4437200;8;8108752;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1799217;2478552.625;819080;0;1582375;1501;94187;2938415;460772.5;2938415;6;6860831;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1799217;1050000;819080;0;1582375;1501;0;2938415;460772.5;2938415;6;6860831;0;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
3303635;18158;846320;0;4584782;1501;0;4788635;203853;4788635;4;4305097;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2105020;20292;663873;514714;1647734;1501;0;2162448;0;2162448;8;7033854;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
3018189;70000;1063875;0;1945717;1501;34950;3211560;460772.5;3211560;19;5314181;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2181456;71000;443891;34695;2211986;1501;0;2246681;0;2246681;2;4505744;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
912080;1153902;1866009;1134268;2815837;1501;326647.5;3989516;39411;3989516;4;7757618;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
1158775;1037275;1781834;1180260;4107222;1501;326647.5;6024754;460772.5;6024754;19;8990854;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
2117099;2139000;306041;1866480;3581530;1501;0;7300590;460772.5;7300590;18;6998547;1;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
2018250;613025;643215;514628;1559277;1501;326647.5;2073905;0;2073905;24;7275980;4;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
1330140;240370;489164;17773;1588839;1501;0;1606612;0;1606612;8;3622038;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
4320461;584007;1325883;518904;3694549;1501;326647.5;4350546;137093;4350546;6;7878645;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
588913;1289895;1563127;1702325;1922021;1501;0;3624346;0;3624346;14;7095754;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1537167;855627;1617003;292894;2270019;1501;0;4304378;460772.5;4304378;11;4032706;2;2;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
1051782;201574;822775;1023827;400828;1501;326647.5;1424655;0;1424655;22;7356757;1;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
2005424;470000;536350;1559004;809934;1501;0;2368938;0;2368938;24;3755874;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
728447;10000;2647055;220488;1840721;1501;326647.5;2061209;0;2061209;9;9059630;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
3152170;1373840;829385;5277292.25;5865724.375;1501;0;11533479.75;0;11533479.75;7;9042332;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
3724087;934619;1106492;102238;5259275;1501;0;5361513;0;5361513;17;4202345;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
4593740;2478552.625;1151888;815889;4367383;1501;0;5183272;0;5183272;8;8913197;1;3;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
7409513;1500000;2407530;3833849;4238039;1501;326647.5;8071888;0;8071888;8;8115514;4;3;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE
8049939;2478552.625;3281143.25;5277292.25;0;1501;0;8126580;0;8126580;4;8242772;3;3;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1928457;250000;1199703;265991;1701958;1501;0;1967949;0;1967949;4;6730697;9;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
1173480;2000;91732;515504;661448;1501;0;1176952;0;1176952;3;2276381;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
7639471;2478552.625;3281143.25;4807408;3139198;1501;148349;8776919;460772.5;8776919;13;8503886;2;2;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
275666;909091;1207940;811359;529939;1501;32161;3708095;460772.5;3708095;17;2541291;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3282583;237504;1855458;968549;3100591;1501;0;4069140;0;4069140;16;5526908;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
3557132;1305665;3281143.25;2627148;3830688;1501;326647.5;6489625;31789;6489625;21;6494423;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
1062425;442000;372698;234746;838170;1501;0;1072916;0;1072916;3;2557157;9;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
5616788;0;0;1640833;5865724.375;1501;326647.5;9657849;0;9657849;49;2;9;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
1880963;1365468;1153248;110518;1799523;1501;0;2766511;460772.5;2766511;10;4441051;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;2478552.625;1059467;5277292.25;5865724.375;1501;326647.5;11533479.75;460772.5;11533479.75;17;7156350;1;3;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE
8158540.75;2478552.625;1059467;5277292.25;5865724.375;1501;167773;11533479.75;460772.5;11533479.75;17;7156350;0;0;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE
1618663;390000;652192;1285;1755447;1501;0;1756732;0;1756732;5;4918686;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1782;137100;156427;0;110577;1501;0;110577;0;110577;3;5128365;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8080678;1300000;2458040;4510498;5865724.375;1501;5227;10763026;0;10763026;17;8868483;5;3;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE
8158540.75;2478552.625;105576;5277292.25;5865724.375;1501;326647.5;11533479.75;460772.5;11533479.75;85;408195;3;1;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
8158540.75;2478552.625;0;5277292.25;5865724.375;1501;326647.5;11533479.75;460772.5;11533479.75;88;0;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
2104719;494952;1184812;0;2567007;1501;0;2567007;0;2567007;17;6313668;7;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
4990209;1500000;3027087;1962594;5799504;1501;326647.5;7762098;0;7762098;13;7823692;5;3;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE
126154;2478552.625;1430541;1140318;5555557;1501;326647.5;6695875;0;6695875;4;7203357;4;2;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
1053908;600000;2475727;718034;293476;1501;0;1830328;460772.5;1830328;25;7443813;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
2809556;2478552.625;2410065;686423;4222198;1501;326647.5;5150916;242295;5150916;21;8950026;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3491132;1640060;656787;1755426;2107026;1501;0;4252199;389747;4252199;5;2193223;5;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
1862850;650000;577582;168955;3253789;1501;326647.5;3422744;0;3422744;6;6517130;1;2;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
2420672;650000;2808270;374890;3991064;1501;0;4365954;0;4365954;11;9024764;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2258854;224256;1390910;1172923;1209871;1501;326647.5;2566461;183667;2566461;42;8181338;1;2;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
1992820;416224;797052;1207967;617371;1501;0;2347018;460772.5;2347018;5;8588056;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1992820;416224;797052;1207967;617371;1501;0;2347018;460772.5;2347018;11;8588056;0;0;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
2320205;84600;1672112;6940;2431355;1501;326647.5;2438295;0;2438295;3;7983117;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1412796;84600;624406;20600;2679075;1501;0;2699675;0;2699675;3;4809168;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;1050200;2473685;5277292.25;2503334;1501;3817;11533479.75;0;11533479.75;17;8667765;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
5151833;673714;1439379;4602196;1287789;1501;202089;5889985;0;5889985;13;5563230;5;3;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE
2357791;250000;704374;2118961;986461;1501;20509;3105422;0;3105422;6;3612172;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
5294202;2478552.625;1668142;5277292.25;155498;1501;0;5653328;3711;5653328;5;7238127;4;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
5294202;2478552.625;1668142;5277292.25;155498;1501;253554;5653328;3711;5653328;5;7238127;0;0;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE
