activo_corriente;capital_invertido;departamento;provincia;gastos_financieros;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;uso_de_software;sobrevive_2años
1130373;2478553;15;1501;0;1441747.0;414968;1112968.0;326647.5;1969414.0;441478.0;1969414.0;7;6820082;2;1;False;False;True;False;False;False;False;False;False;False;True
2887215;487150;15;1501;0;2082976.0;2004472;2117317.0;0.0;4121789.0;0.0;4121789.0;5;5283933;2;1;False;False;True;False;False;False;False;False;False;False;True
2942252;233341;15;1501;0;289966.0;1548852;207463.0;0.0;3300328.0;460772.5;3300328.0;9;2610773;1;1;False;False;False;False;False;False;True;False;False;False;True
910893;0;15;1501;0;792976.0;895673;549892.0;326647.5;1445565.0;0.0;1445565.0;5;4657442;1;1;False;False;False;False;False;False;True;False;False;False;True
1092657;1748175;15;1501;0;1492020.0;2979325;4530921.0;0.0;7510246.0;0.0;7510246.0;7;8974158;6;1;False;False;False;True;False;False;False;False;False;False;True
8158541;2478553;15;1501;0;3281143.25;5277292;5865724.375;253566.0;11533479.75;460772.5;11533479.75;15;6561268;6;1;False;False;False;True;False;False;False;False;False;True;True
8158541;2478553;15;1501;0;3281143.25;5277292;5865724.375;73072.0;11533479.75;460772.5;11533479.75;15;6561268;0;0;True;True;True;True;True;True;True;True;True;True;False
3507957;311500;15;1501;0;1295388.0;801173;3270520.0;0.0;4071693.0;0.0;4071693.0;4;7451382;1;1;False;False;False;False;False;False;True;False;False;True;True
5277453;2478553;15;1501;0;3281143.25;4687176;3919070.0;326647.5;9836321.0;460772.5;9836321.0;63;7504571;3;4;True;True;False;False;True;False;False;False;True;True;True
269036;10000;15;1501;0;2704723.0;1019035;1449871.0;326647.5;2509696.0;40790.0;2509696.0;15;7644667;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;772927;15;1501;0;283685.0;5277292;3288929.0;0.0;11533479.75;0.0;11533479.75;1;3934837;3;1;True;False;False;False;False;False;False;False;False;False;True
1418860;498178;15;1501;0;304087.0;621775;289284.0;14225.0;1784490.0;460772.5;1784490.0;2;5340167;1;1;False;False;False;False;False;False;True;False;False;False;False
3447045;12000;15;1501;0;1231936.0;1000575;3334080.0;118731.0;4334655.0;0.0;4334655.0;6;8824961;7;1;False;False;False;False;False;True;False;False;False;False;True
6941482;1750000;15;1501;0;1779863.0;5277292;2495677.0;42487.0;8959617.0;0.0;8959617.0;54;7135136;9;1;False;False;False;False;False;False;True;False;False;True;True
1726852;10000;15;1501;0;625045.0;1399313;635507.0;0.0;2034820.0;0.0;2034820.0;9;3907247;1;1;False;False;False;False;False;False;True;False;False;False;True
1962643;730000;15;1501;0;45756.0;728217;1564022.0;0.0;2292239.0;0.0;2292239.0;1;2438316;1;1;False;False;False;False;False;False;True;False;False;False;True
1516525;802213;15;1501;0;486056.0;535667;1201392.0;208893.0;1737059.0;0.0;1737059.0;6;7081656;1;1;False;False;False;False;False;False;True;False;False;False;True
2249958;180058;15;1501;0;1013758.0;1905066;1406073.0;2.0;3311139.0;0.0;3311139.0;19;2478224;1;1;False;False;False;False;False;False;True;False;False;False;True
1281288;61000;15;1501;0;560632.0;24008;1303868.0;0.0;1327876.0;0.0;1327876.0;2;4447749;7;1;False;False;False;False;False;True;False;False;False;False;False
553719;10000;15;1501;0;655422.0;14825;639639.0;0.0;654464.0;0.0;654464.0;11;8760178;1;1;False;False;False;False;False;False;True;False;False;False;False
1410404;359520;15;1501;0;754439.0;3655241;3534143.0;72597.0;7189384.0;0.0;7189384.0;11;7174632;1;1;False;False;False;False;False;False;True;False;False;True;True
2821959;420000;15;1501;0;960602.0;1539820;1819554.0;96614.0;3547881.0;188507.0;3547881.0;14;7587145;3;6;True;False;True;True;True;False;True;False;True;False;True
8158541;758451;15;1501;0;593336.0;5277292;5865724.375;326647.5;11533479.75;0.0;11533479.75;15;296670;1;1;False;False;False;False;False;False;True;False;False;False;True
1230909;800;15;1501;0;72714.0;626073;937472.0;0.0;1563545.0;0.0;1563545.0;6;3694507;2;1;False;False;True;False;False;False;False;False;False;False;True
2474509;1100000;15;1501;0;659667.0;1070899;1315694.0;0.0;3592172.0;460772.5;3592172.0;6;5516829;1;3;False;False;True;False;False;False;True;False;True;False;True
3200172;1370256;15;1501;0;827426.0;800049;2954803.0;326647.5;4194791.0;439939.0;4194791.0;18;8318192;2;2;False;False;True;False;False;False;True;False;False;False;True
4626565;1420000;15;1501;0;396757.0;2190529;2824749.0;326647.5;6105217.0;460772.5;6105217.0;9;4277190;1;1;False;False;False;False;False;False;True;False;False;True;True
4501345;4048;15;1501;0;3281143.25;2382301;4334063.0;326647.5;7108581.0;392217.0;7108581.0;16;8080233;3;1;True;False;False;False;False;False;False;False;False;False;True
4137317;1500000;15;1501;0;1470022.0;803328;2144687.0;326647.5;4201845.0;460772.5;4201845.0;8;8710807;4;1;False;True;False;False;False;False;False;False;False;False;True
431526;2000000;15;1501;0;981737.0;602265;0.0;0.0;646833.0;253362.0;646833.0;59;7144998;2;2;False;False;True;False;False;False;True;False;False;True;False
1940611;540000;15;1501;0;1953779.0;1000180;1593651.0;0.0;2637845.0;44014.0;2637845.0;18;8425083;7;1;False;False;False;False;False;True;False;False;False;True;True
2188749;3420;15;1501;0;763314.0;23863;950186.0;257.0;2203113.0;460772.5;2203113.0;8;5936650;1;2;False;False;False;False;False;False;True;False;True;False;True
525660;433000;15;1501;0;622410.0;335432;664815.0;315994.0;1000247.0;0.0;1000247.0;11;6900090;1;3;False;False;True;False;True;False;True;False;False;False;True
966161;443000;15;1501;0;264300.0;672081;760123.0;0.0;1437955.0;5751.0;1437955.0;3;3708963;1;1;False;False;False;False;False;False;True;False;False;False;True
3029142;6171;15;1501;0;1506025.0;1591002;1718139.0;398.0;3432059.0;122918.0;3432059.0;2;8366805;4;1;False;True;False;False;False;False;False;False;False;False;True
2831323;2478553;15;1501;0;1537129.0;1896202;4112838.0;5552.0;6009040.0;0.0;6009040.0;14;7379675;1;3;False;False;True;False;False;False;True;False;True;True;True
1219913;164924;15;1501;0;443009.0;435199;1223649.0;0.0;1658848.0;0.0;1658848.0;9;6467260;7;1;False;False;False;False;False;True;False;False;False;False;True
1349647;298000;15;1501;0;112300.0;0;1099436.0;0.0;1499436.0;400000.0;1499436.0;4;4611970;1;1;False;False;False;False;False;False;True;False;False;False;False
397665;859729;15;1501;0;315184.0;16450;1380711.0;0.0;1569019.0;171858.0;1569019.0;3;2522887;2;1;False;False;True;False;False;False;False;False;False;False;True
8158541;645700;15;1501;0;1916678.0;5277292;4050995.0;0.0;11533479.75;0.0;11533479.75;4;8168471;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;1487528;15;1501;0;3281143.25;5277292;4041807.0;326647.5;11533479.75;122898.0;11533479.75;10;8614915;9;3;False;False;False;True;False;False;True;True;False;True;False
8158541;1000;15;1501;0;1498024.0;4015755;2105108.0;326647.5;9492232.0;460772.5;9492232.0;16;2343384;1;1;False;False;False;False;False;False;True;False;False;False;True
253239;86080;15;1501;0;295158.0;102741;261118.0;0.0;363859.0;0.0;363859.0;2;2715040;2;1;False;False;True;False;False;False;False;False;False;False;False
4870408;1433442;15;1501;0;2219150.0;4081595;2900124.0;0.0;6981719.0;0.0;6981719.0;20;8095530;2;5;True;True;True;True;False;False;False;False;True;False;True
1377846;446162;15;1501;0;1422009.0;1797407;715934.0;713.0;2513341.0;0.0;2513341.0;20;6350369;2;1;False;False;True;False;False;False;False;False;False;False;True
536971;2000;15;1501;0;225501.0;5059;633179.0;7131.0;638238.0;0.0;638238.0;5;2224057;7;1;False;False;False;False;False;True;False;False;False;False;False
2503699;2002265;15;1501;0;1242160.0;320962;2258177.0;326647.5;5757609.0;460772.5;5757609.0;6;7870482;1;1;False;False;False;False;False;False;True;False;False;True;True
8158541;600;15;1501;0;3281143.25;5277292;2983448.0;326647.5;11533479.75;0.0;11533479.75;8;8812191;9;0;False;False;False;False;False;False;False;False;False;True;True
3360320;1100000;15;1501;0;1270039.0;0;1954758.0;103105.0;5376183.0;460772.5;5376183.0;14;7312739;1;1;False;False;False;False;False;False;True;False;False;True;True
8158541;1000000;15;1501;0;960681.0;5277292;4439820.0;0.0;11533479.75;0.0;11533479.75;6;5995281;8;1;False;False;False;False;True;False;False;False;False;False;True
2861182;1100000;15;1501;0;1405453.0;1454618;1880406.0;301329.0;3373773.0;38749.0;3373773.0;23;8158123;1;2;False;True;False;False;False;False;True;False;False;False;True
310685;10000;15;1501;0;635865.0;14809;308471.0;0.0;323280.0;0.0;323280.0;3;9060135;1;1;False;False;False;False;False;False;True;False;False;False;False
595974;8156;15;1501;0;2983339.0;216779;386184.0;0.0;602963.0;0.0;602963.0;6;3002881;1;1;False;False;False;False;False;False;True;False;False;False;False
2180427;64200;15;1501;0;494751.0;204228;1104838.0;0.0;2902522.0;460772.5;2902522.0;3;3348375;1;1;False;False;False;False;False;False;True;False;False;False;True
1543010;192010;15;1501;0;385001.0;1118181;721689.0;0.0;1839870.0;0.0;1839870.0;8;3138033;1;1;False;False;False;False;False;False;True;False;False;False;True
2599104;1000;15;1501;0;3281143.25;5277292;1735286.0;326647.5;7067065.0;0.0;7067065.0;16;7383204;1;1;False;False;False;False;False;False;True;False;False;True;True
1873798;2478553;15;1501;0;1782438.0;285817;1752936.0;47197.0;2038753.0;0.0;2038753.0;10;6462727;1;1;False;False;False;False;False;False;True;False;False;True;False
566762;600000;15;1501;0;2349530.0;659158;1067167.0;0.0;1726325.0;0.0;1726325.0;26;6572142;7;1;False;False;False;False;False;True;False;False;False;False;True
8158541;1355940;15;1501;0;1997547.0;3067959;5865724.375;239761.0;11533479.75;460772.5;11533479.75;11;7365311;9;0;False;False;False;False;False;False;False;False;False;False;True
1355159;155867;15;1501;0;735461.0;794678;617934.0;21600.0;1412612.0;0.0;1412612.0;7;3880873;2;1;False;False;True;False;False;False;False;False;False;False;True
8158541;2478553;15;1501;0;550514.0;5277292;5865724.375;326647.5;11533479.75;460772.5;11533479.75;8;1779306;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;3072040.0;5277292;5865724.375;144260.0;11533479.75;460772.5;11533479.75;6;5699528;5;1;False;False;False;False;False;False;False;False;True;False;True
5833204;1500000;15;1501;0;3281143.25;4120097;3134722.0;326647.5;7254819.0;0.0;7254819.0;42;8958990;2;3;False;True;True;False;False;False;False;False;True;False;True
986551;10000;15;1501;0;1484694.0;251647;900390.0;256883.0;1152037.0;0.0;1152037.0;15;8879416;9;1;False;False;False;False;False;False;False;True;False;True;True
388108;10110;15;1501;0;463268.0;19812;370471.0;3.0;390283.0;0.0;390283.0;3;6250362;1;1;False;False;False;False;False;False;True;False;False;False;False
278512;41400;15;1501;0;522001.0;239114;247048.0;0.0;486162.0;0.0;486162.0;2;2914663;1;1;False;False;False;False;False;False;True;False;False;False;False
257779;802000;15;1501;0;1019588.0;490244;1745870.0;0.0;2236114.0;0.0;2236114.0;11;5534675;9;0;False;False;False;False;False;False;False;False;False;False;True
726336;520500;15;1501;0;971630.0;596581;856053.0;0.0;1557877.0;105243.0;1557877.0;8;5766515;1;1;False;False;False;False;False;False;True;False;False;False;False
4754272;10000;15;1501;0;582299.0;58109;3211214.0;16417.0;4967460.0;460772.5;4967460.0;3;3738509;1;1;False;False;False;False;False;False;True;False;False;False;True
2326050;1026;15;1501;0;808723.0;612790;1877253.0;0.0;2490043.0;0.0;2490043.0;5;5824329;7;1;False;False;False;False;False;True;False;False;False;False;True
5654531;35853;15;1501;0;613823.0;4644526;5865724.375;326647.5;11533479.75;460772.5;11533479.75;17;1736474;6;1;False;False;False;True;False;False;False;False;False;True;True
416354;115000;15;1501;0;108069.0;5885;505630.0;25504.0;511515.0;0.0;511515.0;3;2243413;1;1;False;False;False;False;False;False;True;False;False;False;False
1225415;66000;15;1501;0;929589.0;286759;1001692.0;0.0;1288451.0;0.0;1288451.0;12;5545691;1;1;False;False;False;False;False;False;True;False;False;False;True
5211;3672;15;1501;0;902.0;17325;0.0;0.0;5211.0;0.0;5211.0;2;7246610;9;1;False;False;False;False;False;False;False;True;False;False;False
1833321;18800;15;1501;0;652980.0;5140;2031992.0;0.0;2037132.0;0.0;2037132.0;9;5813526;7;1;False;False;False;False;False;True;False;False;False;False;True
812250;1153737;15;1501;0;134612.0;72015;1158165.0;0.0;1230180.0;0.0;1230180.0;17;3094477;1;1;False;False;False;False;False;False;True;False;False;False;True
685019;162600;15;1501;0;219241.0;294455;510574.0;0.0;805029.0;0.0;805029.0;3;7308041;1;2;False;False;True;False;False;False;True;False;False;False;False
2939704;5000;15;1501;0;461307.0;1239266;1851907.0;127714.0;3129680.0;38507.0;3129680.0;7;4993098;4;2;False;True;False;False;False;False;False;False;True;False;True
6924596;0;15;1501;0;609347.0;51026;5865724.375;326647.5;6924596.0;0.0;6924596.0;1;7145064;5;2;False;False;False;False;False;False;True;False;True;False;True
742862;147579;15;1501;0;284411.0;0;804891.0;0.0;804891.0;0.0;804891.0;4;3044725;6;1;False;False;False;True;False;False;False;False;False;False;False
2179304;750000;15;1501;0;809016.0;319446;2529211.0;0.0;3864547.0;460772.5;3864547.0;12;3431247;9;0;False;False;False;False;False;False;False;False;False;True;True
8158541;1300000;15;1501;0;387071.0;5277292;1590642.0;0.0;11150581.0;26986.0;11150581.0;7;2826515;1;1;False;False;False;False;False;False;True;False;False;False;True
1593828;1096729;15;1501;0;937384.0;0;2124147.0;326647.5;2125449.0;1302.0;2125449.0;6;7113432;7;1;False;False;False;False;False;True;False;False;False;True;True
2102740;5000;15;1501;0;367295.0;2182;2447655.0;0.0;2449837.0;0.0;2449837.0;6;3335508;7;1;False;False;False;False;False;True;False;False;False;False;True
8158541;50000;15;1501;0;2520417.0;374630;0.0;245.0;11533479.75;460772.5;11533479.75;18;5002538;9;0;False;False;False;False;False;False;False;False;False;False;True
3149349;2478553;15;1501;0;2151555.0;1076618;1227642.0;0.0;4670329.0;460772.5;4670329.0;67;7869804;1;2;True;False;False;False;False;False;True;False;False;True;True
367074;54000;15;1501;0;252583.0;50245;471057.0;0.0;521302.0;0.0;521302.0;3;2150462;5;1;False;False;False;False;False;False;False;False;True;False;False
8158541;500000;15;1501;0;737235.0;5277292;5023919.0;6112.0;11533479.75;460772.5;11533479.75;7;8110830;1;2;False;True;False;False;False;False;True;False;False;True;True
1541254;413000;15;1501;0;938212.0;317599;1593760.0;1018.0;1911359.0;0.0;1911359.0;11;8222469;2;1;False;False;True;False;False;False;False;False;False;True;True
2475017;25000;15;1501;0;816423.0;245395;2276654.0;0.0;2522049.0;0.0;2522049.0;4;8658860;1;1;False;False;False;False;False;False;True;False;False;False;True
447461;250000;15;1501;0;94057.0;13571;450551.0;0.0;464122.0;0.0;464122.0;2;2221783;1;2;False;False;False;False;False;False;True;False;True;False;False
1374512;147453;15;1501;0;364449.0;130660;767319.0;17848.0;2038593.0;460772.5;2038593.0;7;5440439;9;0;False;False;False;False;False;False;False;False;False;False;True
667540;12000;15;1501;0;1099745.0;205638;576522.0;0.0;782160.0;0.0;782160.0;17;4069395;1;2;False;False;True;False;False;False;True;False;False;False;False
1574112;720134;15;1501;0;305049.0;779665;878197.0;244050.0;1657862.0;0.0;1657862.0;5;5652813;1;1;False;False;False;False;False;False;True;False;False;False;True
4647910;630000;15;1501;0;1577675.0;3241188;4012163.0;326647.5;7253351.0;0.0;7253351.0;14;7247147;1;5;True;False;True;True;False;False;True;False;True;True;False
5896748;1048680;15;1501;0;662311.0;4234786;1663578.0;210135.0;5898364.0;0.0;5898364.0;10;6927049;3;0;False;False;False;False;False;False;False;False;False;False;True
1783057;99580;15;1501;0;1407860.0;975869;1197351.0;0.0;2173220.0;0.0;2173220.0;3;7454495;9;0;False;False;False;False;False;False;False;False;False;False;True
8158541;30000;15;1501;0;1108804.0;2443767;5865724.375;0.0;11533479.75;0.0;11533479.75;0;8341749;4;1;False;True;False;False;False;False;False;False;False;False;True
1713525;40000;15;1501;0;362981.0;765652;806773.0;0.0;1800226.0;227801.0;1800226.0;4;3685381;1;1;False;False;False;False;False;False;True;False;False;False;True
6727865;1211500;15;1501;0;818359.0;3743839;3290390.0;310490.0;7034229.0;0.0;7034229.0;24;7649485;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;3281143.25;5277292;5865724.375;140846.0;11533479.75;0.0;11533479.75;26;7709590;3;0;False;False;False;False;False;False;False;False;False;False;True
892549;510708;15;1501;0;558961.0;262399;1013436.0;40292.0;1280416.0;4581.0;1280416.0;7;6563623;1;1;False;False;False;False;False;False;True;False;False;False;False
739280;300000;15;1501;0;0.0;0;813827.0;905.0;1389284.0;460772.5;1389284.0;6;6157289;1;1;False;False;False;False;False;False;True;False;False;True;False
329365;40000;15;1501;0;909313.0;116172;213194.0;243574.0;329366.0;0.0;329366.0;3;7544600;1;1;False;False;False;False;False;False;True;False;False;False;True
285583;40000;15;1501;0;550782.0;191694;94816.0;10.0;286510.0;0.0;286510.0;8;4179530;7;1;False;False;False;False;False;True;False;False;False;False;False
2168327;634780;15;1501;0;929245.0;589935;1976447.0;5098.0;2566382.0;0.0;2566382.0;12;6303267;1;1;False;False;False;False;False;False;True;False;False;True;True
2597682;250000;15;1501;0;353116.0;65115;2532567.0;0.0;2597682.0;0.0;2597682.0;1;6768209;1;2;False;False;False;False;False;False;True;False;True;False;True
1976555;1000000;15;1501;0;895451.0;1105979;2851603.0;10.0;4002057.0;44475.0;4002057.0;12;7864943;1;3;False;True;False;False;False;False;True;False;True;True;True
581856;15900;15;1501;0;234348.0;85247;485539.0;0.0;603603.0;32817.0;603603.0;2;2707110;2;2;False;False;True;False;False;False;True;False;False;False;False
1359356;225300;15;1501;0;1090612.0;1588864;993048.0;4298.0;2581912.0;0.0;2581912.0;6;5613274;1;1;False;False;False;False;False;False;True;False;False;True;False
668431;20535;15;1501;0;90800.0;0;670593.0;11000.0;670593.0;0.0;670593.0;6;2202603;6;1;False;False;False;True;False;False;False;False;False;False;False
2095331;223000;15;1501;0;515827.0;92144;2587764.0;0.0;2679908.0;0.0;2679908.0;2;8773907;1;1;False;False;False;False;False;False;True;False;False;False;True
1281625;450000;15;1501;0;481241.0;389194;2408344.0;0.0;2797538.0;0.0;2797538.0;8;2890334;7;1;False;False;False;False;False;True;False;False;False;False;True
1182715;2545;15;1501;0;831463.0;826390;405045.0;0.0;1268944.0;37509.0;1268944.0;15;2594518;1;1;False;False;False;False;False;False;True;False;False;False;True
3639698;173300;15;1501;0;610734.0;752207;3214967.0;0.0;5498619.0;460772.5;5498619.0;9;4144025;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;2491196.0;5277292;4233261.0;326647.5;11533479.75;2177.0;11533479.75;62;8344528;3;0;False;False;False;False;False;False;False;False;False;True;True
7647130;100000;15;1501;0;3281143.25;5008103;2922291.0;326647.5;7930394.0;0.0;7930394.0;12;7619215;6;2;False;False;False;True;False;False;False;True;False;False;True
1580225;400074;15;1501;0;971846.0;1148008;1950678.0;0.0;3127584.0;28898.0;3127584.0;13;5142507;1;1;False;False;False;False;False;False;True;False;False;True;False
8158541;995944;15;1501;0;137286.0;5143862;5865724.375;152667.0;11533479.75;0.0;11533479.75;94;1500508;1;1;False;False;False;False;False;False;True;False;False;True;True
558660;59188;15;1501;0;301370.0;0;441917.0;1000.0;639765.0;197848.0;639765.0;5;5604194;1;1;False;False;False;False;False;False;True;False;False;False;False
3317446;1192200;15;1501;0;3281143.25;111607;0.0;18960.0;6134514.0;460772.5;6134514.0;68;3651038;1;1;False;False;False;False;False;False;True;False;False;False;True
1655188;500000;15;1501;0;260651.0;460770;1211488.0;5195.0;1672258.0;0.0;1672258.0;5;2287514;1;1;False;False;False;False;False;False;True;False;False;False;True
1000879;531350;15;1501;0;916137.0;1349098;1091493.0;0.0;3055173.0;460772.5;3055173.0;3;7009780;1;1;False;False;False;False;False;False;True;False;False;False;True
5085318;18333;15;1501;0;1702871.0;4113793;1116745.0;0.0;5230538.0;0.0;5230538.0;6;4907407;4;1;False;True;False;False;False;False;False;False;False;False;True
2558424;1029420;15;1501;0;873362.0;201726;2530077.0;0.0;2731803.0;0.0;2731803.0;4;5912533;1;1;False;False;False;False;False;False;True;False;False;False;True
2152856;250000;15;1501;0;852074.0;312239;2308985.0;0.0;2790281.0;169057.0;2790281.0;11;7689050;1;1;False;False;False;False;False;False;True;False;False;False;True
5312730;20000;15;1501;0;1594644.0;571610;5366050.0;0.0;5937660.0;0.0;5937660.0;14;8784048;7;1;False;False;False;False;False;True;False;False;False;False;True
2490504;614500;15;1501;0;810977.0;150507;2580601.0;0.0;2772668.0;41560.0;2772668.0;2;4756955;1;1;False;False;False;False;False;False;True;False;False;False;True
2739039;1128951;15;1501;0;1097360.0;2413861;1674280.0;326307.0;4859269.0;460772.5;4859269.0;29;7947558;4;3;False;True;False;False;True;False;True;False;False;False;True
1138310;100000;15;1501;0;308910.0;344991;1136116.0;0.0;1481107.0;0.0;1481107.0;2;4420582;1;1;False;False;False;False;False;False;True;False;False;False;True
2800265;680598;15;1501;0;565671.0;1754851;1402252.0;1475.0;3157103.0;0.0;3157103.0;16;4504874;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;600000;15;1501;0;2463784.0;2871428;5865724.375;28249.0;11533479.75;460772.5;11533479.75;5;7010217;9;0;False;False;False;False;False;False;False;False;False;True;True
3363092;1000000;15;1501;0;3281143.25;4010520;1705852.0;326647.5;5716372.0;0.0;5716372.0;39;7167267;1;1;False;False;False;False;False;False;True;False;False;True;True
8158541;1200000;15;1501;0;2603035.0;5277292;3913946.0;326647.5;11533479.75;0.0;11533479.75;18;8884338;1;2;False;False;False;False;True;False;True;False;False;True;True
8158541;250000;15;1501;0;1055563.0;5277292;4079129.0;97.0;11533479.75;158792.0;11533479.75;12;4849741;1;3;False;True;False;False;True;False;True;False;False;True;False
1095336;233500;15;1501;0;838316.0;401573;648730.0;0.0;1235832.0;185529.0;1235832.0;12;5940777;1;0;False;False;False;False;False;False;False;False;False;False;True
5374466;1068740;15;1501;0;1208479.0;3805842;1784569.0;4392.0;5873316.0;282905.0;5873316.0;16;8905792;1;2;False;False;False;False;False;False;True;False;True;True;True
1017971;536000;15;1501;0;3070030.0;216133;1019376.0;0.0;1399781.0;164272.0;1399781.0;10;4017054;1;1;False;False;False;False;False;False;True;False;False;False;True
7672236;1000;15;1501;0;3281143.25;4340306;3992523.0;326647.5;8562133.0;229304.0;8562133.0;27;6501359;4;1;False;True;False;False;False;False;False;False;False;False;True
3446724;1072441;15;1501;0;409054.0;0;1532857.0;0.0;3514279.0;460772.5;3514279.0;5;8367948;1;1;False;False;False;False;False;False;True;False;False;False;True
1266880;70000;15;1501;0;341293.0;288862;983734.0;0.0;1316277.0;43681.0;1316277.0;2;2294558;2;1;False;False;True;False;False;False;False;False;False;False;True
1497318;305560;15;1501;0;122795.0;1087476;477409.0;20.0;1564885.0;0.0;1564885.0;15;5803965;9;0;False;False;False;False;False;False;False;False;False;False;True
1669671;15000;15;1501;0;392117.0;743206;929672.0;0.0;1672878.0;0.0;1672878.0;3;3065605;1;1;False;False;False;False;False;False;True;False;False;False;True
1162331;2478553;15;1501;0;568152.0;960748;266567.0;44100.0;1307137.0;79822.0;1307137.0;10;8661199;1;1;False;False;False;False;False;False;True;False;False;False;True
1064691;326000;15;1501;0;1253907.0;42265;3589781.0;5.0;3632046.0;0.0;3632046.0;12;8543560;7;1;False;False;False;False;False;True;False;False;False;False;True
328394;258406;15;1501;0;465893.0;326267;1190299.0;0.0;1516566.0;0.0;1516566.0;3;5781881;1;1;False;False;False;False;False;False;True;False;False;False;False
3551844;750000;15;1501;0;242925.0;2413787;1501084.0;0.0;3914871.0;0.0;3914871.0;7;4801527;1;1;False;False;False;False;False;False;True;False;False;False;True
1090959;753256;15;1501;0;363826.0;2365940;415341.0;0.0;2781281.0;0.0;2781281.0;10;8701374;2;2;False;False;True;False;False;False;True;False;False;False;True
1456557;320500;15;1501;0;191703.0;0;1479331.0;0.0;1479331.0;0.0;1479331.0;2;4521785;1;1;False;False;False;False;False;False;True;False;False;False;False
1703542;439932;15;1501;0;830141.0;243429;1911992.0;0.0;2155421.0;0.0;2155421.0;8;6589921;7;1;False;False;False;False;False;True;False;False;False;False;True
794305;57740;15;1501;0;380938.0;14096;1099583.0;0.0;1113679.0;0.0;1113679.0;4;2830460;7;1;False;False;False;False;False;True;False;False;False;False;False
2808317;1500000;15;1501;0;1179373.0;5277292;2086327.0;30545.0;9674969.0;0.0;9674969.0;5;6914054;1;1;False;False;False;False;False;False;True;False;False;True;True
1067064;840000;15;1501;0;1348106.0;1099899;1408647.0;3640.0;3582698.0;460772.5;3582698.0;10;3960832;5;1;False;False;False;False;False;False;False;False;True;True;True
836413;20280;15;1501;0;876990.0;425462;1141541.0;0.0;1567003.0;0.0;1567003.0;10;7645006;2;1;False;False;True;False;False;False;False;False;False;False;True
5485278;1178830;15;1501;0;906087.0;4593959;1707641.0;0.0;6301600.0;0.0;6301600.0;7;6088532;5;3;False;False;True;False;False;False;True;False;True;False;True
84627;1037972;15;1501;0;0.0;534878;3077979.0;326647.5;3798985.0;186128.0;3798985.0;7;6127265;5;1;False;False;False;False;False;False;False;False;True;False;True
6737938;561000;15;1501;0;40854.0;5277292;0.0;44096.0;6810314.0;0.0;6810314.0;2;7984080;3;0;False;False;False;False;False;False;False;False;False;False;True
937941;250000;15;1501;0;139455.0;775190;467155.0;0.0;1242345.0;0.0;1242345.0;3;2399955;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;765204.0;5277292;3660672.0;118000.0;11533479.75;0.0;11533479.75;22;6352779;4;1;False;True;False;False;False;False;False;False;False;False;True
6468280;2412054;15;1501;0;1422310.0;4597439;2113341.0;326647.5;6710780.0;0.0;6710780.0;50;7837405;9;2;False;True;False;False;False;False;False;True;False;True;True
4763978;70000;15;1501;0;678487.0;32040;1548498.0;0.0;4918507.0;460772.5;4918507.0;8;9053111;1;1;False;False;False;False;False;False;True;False;False;False;True
1402771;33500;15;1501;0;340530.0;663642;1288519.0;14000.0;1952161.0;0.0;1952161.0;4;3262338;7;1;False;False;False;False;False;True;False;False;False;False;True
396446;5000;15;1501;0;522089.0;1360248;0.0;524.0;416223.0;310800.0;416223.0;9;3485231;2;1;False;False;True;False;False;False;False;False;False;False;False
227031;110145;15;1501;0;473393.0;97971;588564.0;0.0;686535.0;0.0;686535.0;5;1958905;2;1;False;False;True;False;False;False;False;False;False;False;False
809174;416000;15;1501;0;777678.0;55362;1464060.0;0.0;1519422.0;0.0;1519422.0;2;2269338;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;13828;15;1501;0;2164660.0;5277292;0.0;326647.5;11533479.75;460772.5;11533479.75;14;3138171;9;0;False;False;False;False;False;False;False;False;False;False;True
978237;1342718;15;1501;0;529732.0;262702;1610566.0;0.0;1873268.0;0.0;1873268.0;8;2865984;3;3;True;True;False;False;False;False;False;False;True;False;True
652931;5000;15;1501;0;442996.0;59;719210.0;0.0;719269.0;0.0;719269.0;7;2551211;1;1;False;False;False;False;False;False;True;False;False;False;False
1489884;1759208;15;1501;0;2455259.0;1503008;2275783.0;326647.5;3778791.0;0.0;3778791.0;11;6752411;1;1;False;False;False;False;False;False;True;False;False;True;True
