activo_corriente;capital_invertido;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;provincia;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;publicidad;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;usa_ventas_comisionistas;uso_de_software;ventas_ventas_comisionistas;sobrevive_2años
1173480;2000;91732;515504;661448;1501;0;1176952;0;1176952;3;2276381;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7639471;10833786;3722526;4807408;3139198;1501;148349;8776919;830313;8776919;13;8503886;ventas_domicilio;2;1;0;0;1;0;0;0;0;0;1;0;1;0;1
275666;909091;1207940;811359;529939;1501;32161;3708095;2366797;3708095;17;2541291;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3282583;237504;1855458;968549;3100591;1501;0;4069140;0;4069140;16;5526908;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
3557132;1305665;6494423;2627148;3830688;1501;943903;6489625;31789;6489625;21;6494423;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
1062425;442000;372698;234746;838170;1501;0;1072916;0;1072916;3;2557157;ventas_otros;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
5616788;0;0;1640833;8017016;1501;1556288;9657849;0;9657849;49;2;ventas_otros;1;1;0;0;0;0;0;0;0;1;0;0;0;;1
1880963;1365468;1153248;110518;1799523;1501;0;2766511;856470;2766511;10;4441051;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24405200;10876620;1059467;18699155;11773066;1501;1796956;51318642;20846421;51318642;17;7156350;ventas_mostrador;3;1;0;0;1;0;0;0;1;0;1;0;0;0;1
24405200;10876620;1059467;18699155;11773066;1501;167773;51318642;20846421;51318642;17;7156350;0;;1;;;;;;;;;;0;1;0;0
1618663;390000;652192;1285;1755447;1501;0;1756732;0;1756732;5;4918686;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1782;137100;156427;0;110577;1501;0;110577;0;110577;3;5128365;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
8080678;1300000;2458040;4510498;6252528;1501;5227;10763026;0;10763026;17;8868483;ventas_telefono;3;1;1;0;0;0;0;0;1;0;1;0;1;0;0
28886004;10108547;105576;16360699;26529867;1501;4015717;48456558;5565992;48456558;85;408195;ventas_catalogo;1;1;1;0;0;0;0;0;0;0;0;0;1;;1
41951405;10108547;0;14911443;45982963;1501;18870081;69008244;8113838;69008244;88;0;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
2104719;494952;1184812;0;2567007;1501;0;2567007;0;2567007;17;6313668;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4990209;1500000;3027087;1962594;5799504;1501;2518556;7762098;0;7762098;13;7823692;ventas_telefono;3;1;0;0;0;1;0;1;0;0;1;0;1;0;0
126154;4590532;1430541;1140318;5555557;1501;986163;6695875;0;6695875;4;7203357;ventas_comisionistas;2;1;0;1;1;0;0;0;0;0;0;0;0;0;1
1053908;600000;2475727;718034;293476;1501;-15349;1830328;818818;1830328;25;7443813;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;1;;1
2809556;3715736;2410065;686423;4222198;1501;617270;5150916;242295;5150916;21;8950026;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;0
3491132;1640060;656787;1755426;2107026;1501;0;4252199;389747;4252199;5;2193223;ventas_telefono;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1
1862850;650000;577582;168955;3253789;1501;587194;3422744;0;3422744;6;6517130;ventas_mostrador;2;1;0;0;1;0;0;0;1;0;0;0;1;0;1
2420672;650000;2808270;374890;3991064;1501;0;4365954;0;4365954;11;9024764;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2258854;224256;1390910;1172923;1209871;1501;411694;2566461;183667;2566461;42;8181338;ventas_mostrador;2;1;0;0;0;1;0;0;1;0;0;0;1;;0
1992820;416224;797052;1207967;617371;1501;-1838;2347018;521680;2347018;5;8588056;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;1
1992820;416224;797052;1207967;617371;1501;0;2347018;521680;2347018;11;8588056;0;;1;;;;;;;;;;0;0;0;0
2320205;84600;1672112;6940;2431355;1501;1028034;2438295;0;2438295;3;7983117;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;1
1412796;84600;624406;20600;2679075;1501;0;2699675;0;2699675;3;4809168;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10931351;1050200;2473685;9043432;2503334;1501;3817;11546766;0;11546766;17;8667765;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
5151833;673714;1439379;4602196;1287789;1501;202089;5889985;0;5889985;13;5563230;ventas_telefono;3;1;0;1;0;0;0;0;1;0;1;0;0;0;1
2357791;250000;704374;2118961;986461;1501;20509;3105422;0;3105422;6;3612172;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5294202;3095728;1668142;5494119;155498;1501;-202596;5653328;3711;5653328;5;7238127;ventas_comisionistas;2;1;0;0;0;0;0;0;1;0;0;1;0;;1
5294202;3095728;1668142;5494119;155498;1501;253554;5653328;3711;5653328;5;7238127;0;;1;;;;;;;;;;0;0;0;1
2694802;20000;618128;1857772;895963;1501;0;2753735;0;2753735;18;3050919;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2329228;413361;93333;2425040;-35236;1501;13135;2389804;0;2389804;9;6096165;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
1179503;1000;1339812;221659;1154119;1501;802815;1375778;0;1375778;2;7990109;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;1;;0
1713728;295000;1581147;909662;848699;1501;4368;1758361;0;1758361;26;4417618;ventas_otros;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1989648;1208506;450634;186142;2901867;1501;302377;3088009;0;3088009;13;4959024;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
4027520;9000;6180184;2426806;4872475;1501;3431838;8430624;1131343;8430624;25;9075798;ventas_catalogo;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0
1442365;900500;804932;283174;1215887;1501;319929;2466789;967728;2466789;10;7129948;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;;1
1558872;900500;603312;790474;1529982;1501;0;2320456;0;2320456;8;5489041;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2377760;99843;458159;764656;1628082;1501;0;2403016;10278;2403016;8;2417811;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
700074;163791;508774;10148;1056488;1501;11292;1066636;0;1066636;8;5220489;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1831915;401220;1775388;428371;1513134;1501;58;2034913;93408;2034913;21;4176929;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4747857;1118269;2349324;2384799;3514645;1501;947810;5899444;0;5899444;18;5974657;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1510350;100000;157202;1498535;38302;1501;0;1536837;0;1536837;5;2906870;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1075766;360474;403390;145431;1087603;1501;0;1621274;388240;1621274;4;2892143;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5987416;2083333;271663;1144268;5514072;1501;198193;6708920;50580;6708920;4;2746919;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
1570256;873334;8549171;0;2233755;1501;0;2384221;150466;2384221;7;8467941;ventas_mostrador;3;1;0;0;1;0;0;0;1;0;1;0;0;0;1
7548480;500000;3363333;6772934;3266350;1501;1591005;12055603;2016319;12055603;19;7546764;ventas_comisionistas;3;1;0;1;0;0;1;0;1;0;0;0;1;0;0
3955756;1318244;982457;2671386;2094584;1501;6967;4815919;49949;4815919;30;982458;ventas_mostrador;3;1;0;0;0;1;0;0;1;0;1;0;1;0;0
1297642;6993;544240;189415;1210932;1501;0;1400347;0;1400347;9;2388807;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6398848;2000000;2417847;318081;7307060;1501;0;7675349;50208;7675349;12;3740052;ventas_catalogo;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0
6813321;2500000;18206;4226404;2722769;1501;0;7033015;83842;7033015;17;774981;ventas_catalogo;2;1;1;0;0;0;0;0;0;0;1;0;1;0;1
1595385;285230;822883;325211;1303497;1501;1643;1628708;0;1628708;11;2400768;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4864601;1506470;353929;3711643;1828841;1501;0;5540484;0;5540484;2;2309239;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4179400;1696804;502850;431568;2959125;1501;0;4620467;1229774;4620467;6;2934304;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
18785896;300000;3935695;2997520;19645411;1501;0;22642931;0;22642931;19;7661464;ventas_otros;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0
781049;758000;1365375;38587;1052229;1501;400;1549579;458763;1549579;21;3798262;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2734151;2907752;1613938;1629245;1405506;1501;170916;3034751;0;3034751;12;6719285;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
3095318;800000;851105;1459714;1758322;1501;0;3218036;0;3218036;10;6180753;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
5560669;2285785;3272369;2094305;2698606;1501;0;6347574;1554663;6347574;12;6841224;ventas_comisionistas;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1339140;27317;5555848;79361;2138490;1501;0;2217851;0;2217851;20;6203849;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3374483;64461;1148092;497930;2845973;1501;0;3411662;67759;3411662;4;3422430;ventas_telefono;4;1;0;1;1;0;0;0;1;0;1;0;0;0;0
3552015;174311;2066163;1321269;3563516;1501;186860;7198035;2313250;7198035;14;4388161;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1467551;713000;1849788;1028418;712976;1501;7688;1744357;2963;1744357;19;7947299;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
1386679;421791;932768;263353;755608;1501;169;4721805;3702844;4721805;12;3242692;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
2494830;745071;935464;431385;2757101;1501;42000;3188486;0;3188486;9;8121345;ventas_mostrador;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0
4122319;581096;943009;651901;4117892;1501;927;5242850;473057;5242850;9;4145198;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2884624;3592000;1509966;5542493;4608361;1501;952;10150854;0;10150854;9;6025419;ventas_comisionistas;4;1;1;1;0;1;0;0;0;0;1;0;0;0;1
882124;262618;727241;0;910257;1501;846;987333;77076;987333;7;2749192;ventas_ecommerce;3;1;0;0;0;1;0;0;1;0;1;0;0;0;0
2522979;340000;1005759;1252810;1578836;1501;0;2831646;0;2831646;19;7132585;ventas_otros;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0
836284;27556;1148651;180486;711582;1501;720;892068;0;892068;9;2153198;ventas_domicilio;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1936388;424094;2748183;501826;2839535;1501;1487725;4382259;1040898;4382259;19;7737984;ventas_mostrador;2;0;0;0;1;0;0;0;1;0;0;0;1;;1
2627464;424094;2534315;164933;3468450;1501;5;3759220;125837;3759220;19;8137644;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
26477482;2800;8131031;14218361;12314693;1501;4696865;26533054;0;26533054;2;8183545;ventas_catalogo;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
1729080;243855;799881;511082;1504669;1501;0;2015751;0;2015751;13;3133814;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1927668;800000;621830;387448;911241;1501;0;3253292;1954603;3253292;14;2507665;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3626533;1232926;3461290;1373052;2261888;1501;8142;3634940;0;3634940;19;3468654;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
20963775;16000000;3480417;13746005;17729473;1501;0;50877231;19401753;50877231;10;3313510;ventas_comisionistas;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0
5824875;637644;644644;7352667;7299097;1501;2254473;14651764;0;14651764;61;1753552;ventas_mostrador;2;1;0;1;0;0;0;0;1;0;0;0;0;0;1
7265426;4009000;117892;8632351;8805463;1501;2682627;17437814;0;17437814;9;1011950;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1582420;48200;533257;613293;1272690;1501;0;1885983;0;1885983;8;4620814;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1462521;293692;299791;711317;841767;1501;0;1553084;0;1553084;3;5119462;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3488033;48899;2637118;1522197;1985050;1501;0;3507247;0;3507247;2;3386579;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
416825;156842;1061411;38409;729251;1501;376004;1724011;956351;1724011;9;7629422;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;1
1387266;156842;1165893;379646;2489857;1501;0;2869503;0;2869503;8;8795975;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
8102023;63500;2924490;655216;6425236;1501;1179403;9185657;2105205;9185657;23;6584962;ventas_catalogo;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2028489;422153;466321;369823;1975737;1501;0;2345560;0;2345560;1;6292420;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1276843;644639;1362467;805013;1864390;1501;20363;2669403;0;2669403;14;8087891;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2639431;906862;1058457;1055504;2579340;1501;0;3634844;0;3634844;16;3294237;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
9372730;1200000;3395541;7189814;2998075;1501;25694;11069201;881312;11069201;18;6511469;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0
2372357;315263;2625740;4628616;1964336;1501;517617;10293594;3700642;10293594;9;7835239;ventas_mostrador;3;0;0;0;0;0;0;0;1;0;1;1;0;;0
4050479;900000;2033941;850078;2483430;1501;459241;5233849;1900341;5233849;18;7605846;ventas_mostrador;3;1;1;0;0;0;1;0;1;0;0;0;0;0;0
13266719;343889;2883096;6288316;604374;1501;878054;14936180;8043490;14936180;24;7635542;ventas_catalogo;3;0;1;0;0;0;0;0;0;0;1;1;0;;0
7272813;2279379;1385765;5523219;2811499;1501;629353;8334718;0;8334718;11;9035054;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;0
120905;513689;28065;0;496858;1501;0;496858;0;496858;2;6135907;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1473545;566280;1018883;2262610;2438477;1501;183211;4817340;116253;4817340;18;8685923;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
1129422;1000000;1472280;27465;3283731;1501;253420;4972061;1660865;4972061;5;6586931;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;0
4609191;13931950;83665;1327601;4256221;1501;846057;5583822;0;5583822;38;83666;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0
3093752;99000;3086007;9261823;-4995874;1501;0;4265949;0;4265949;61;7724890;ventas_comisionistas;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6484932;1773864;2611850;2467695;3793250;1501;1;14209489;7948544;14209489;10;8939973;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6109328;1500000;1167158;2743997;2579709;1501;2426;6640975;1317269;6640975;14;9084077;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2140257;888673;1157115;1168931;2251864;1501;493881;3420795;0;3420795;7;7822895;ventas_ecommerce;1;1;0;0;0;1;0;0;0;0;0;0;0;;0
1925394;136376;550854;248384;1516007;1501;211093;1952465;188074;1952465;7;7553637;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2104318;20359575;333752;163848;701148;1501;188437;2158096;1293100;2158096;2;8809080;ventas_mostrador;2;1;0;0;0;1;0;0;1;0;0;0;1;0;1
2888560;406000;429787;453328;642535;1501;0;2901206;1805343;2901206;4;6139790;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1387956;476572;1081902;1845277;806862;1501;363139;2652139;0;2652139;10;8751562;ventas_telefono;2;0;0;0;1;0;0;0;0;0;1;0;0;;1
6676231;8580906;1291730;2504727;-18650;1501;421382;10512676;8026599;10512676;13;3947418;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
2850466;1020000;1081545;2614494;1217613;1501;0;3832107;0;3832107;7;4104669;ventas_ecommerce;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
11651542;2800020;2342503;6037866;8104446;1501;0;14142312;0;14142312;15;5655373;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5205669;1600000;3534284;3436670;1860931;1501;0;5298258;657;5298258;12;5689464;ventas_ecommerce;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
5446692;3215000;565598;1401051;4367520;1501;0;7291927;1523356;7291927;7;6519262;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
13018360;12978000;2083959;23815667;14821539;1501;2318627;42045344;3408138;42045344;15;5041755;ventas_otros;2;1;1;0;0;0;0;0;0;1;0;0;0;;1
1044423;305010;1776796;3683840;-125263;1501;-269232;3558577;0;3558577;26;7489775;ventas_comisionistas;1;0;0;0;0;0;0;0;0;0;0;1;1;;0
1883523;350000;597030;0;1988833;1501;100081;2065702;76869;2065702;11;4212792;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1578142;186100;369810;791581;1164294;1501;0;1955875;0;1955875;3;9033331;ventas_domicilio;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2442224;429610;1792434;959195;3002296;1501;317164;5643525;1682034;5643525;18;7715963;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
2442224;429610;1792434;959195;3002296;1501;0;5643525;1682034;5643525;18;7715963;0;;0;;;;;;;;;;0;0;0;1
1416248;700000;1883822;714438;1362288;1501;571135;2076726;0;2076726;6;8945831;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;0
1686814;326575;1192320;2129745;1576495;1501;350630;3706240;0;3706240;17;7866220;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;;1
1686814;326575;1192320;2129745;1576495;1501;1099;3706240;0;3706240;17;7866220;0;;1;;;;;;;;;;0;0;0;0
5784021;868044;1072044;15601;3125193;1501;409028;5815777;2674983;5815777;38;7393406;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;0
498976;10000;1260771;547321;9996;1501;65464;557317;0;557317;17;7168581;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;;1
453787;10000;954725;178032;328509;1501;773;506541;0;506541;17;5217702;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3291450;1777089;1640110;699151;8974729;1501;139914;9673880;0;9673880;19;4918097;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
2118668;73120;2096180;1764;2145646;1501;1452022;2163052;15642;2163052;2;8989206;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;1
2216721;73120;1193110;26067;2727908;1501;0;2753975;0;2753975;3;7069096;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12446717;12644239;-2061388;7194893;4807854;1501;532440;15663989;3661242;15663989;74;3290278;ventas_otros;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1100163;33900;916597;554708;758534;1501;398173;1313242;0;1313242;4;8702541;ventas_ecommerce;2;1;0;0;0;1;0;0;0;0;1;0;0;;1
2175117;80000;832732;589083;3044471;1501;72000;3633554;0;3633554;6;8097447;ventas_mostrador;2;1;0;0;0;0;0;0;1;0;1;0;0;0;1
749273;1108700;1197026;4679553;1305283;1501;397219;5984836;0;5984836;11;8771112;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;;1
1209385;1972358;1340106;5027501;1486280;1501;387513;6513781;0;6513781;18;8295285;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
5535975;2369482;1493068;3802624;2132475;1501;561285;5935099;0;5935099;18;8299657;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3623294;350000;2318445;1693367;1125797;1501;717728;4018961;1199797;4018961;17;8094782;ventas_telefono;2;1;0;0;0;1;0;0;0;0;1;0;1;;1
1103943;312377;470242;387236;611489;1501;180402;1275113;276388;1275113;0;7378102;ventas_mostrador;2;1;0;0;0;0;0;0;1;0;1;0;0;;1
1103943;312377;470242;387236;611489;1501;0;1275113;276388;1275113;6;7378102;0;;0;;;;;;;;;;0;0;0;0
1852725;310000;729107;0;732569;1501;166372;2050760;1318191;2050760;13;8004333;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;1
2267956;310000;659539;847403;1433678;1501;0;2281081;0;2281081;9;6368859;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2980294;1555000;1354838;1696365;3512594;1501;446180;5208959;0;5208959;13;8565703;ventas_telefono;2;1;0;1;0;0;0;0;0;0;1;0;1;0;1
7456032;118251;1195794;5283022;2329318;1501;27;7843878;231538;7843878;12;8436065;ventas_otros;3;1;1;0;0;1;0;0;0;0;1;0;0;0;0
4954468;1850000;1272060;1137800;3189742;1501;0;7192671;2865129;7192671;7;7068786;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
1818050;366200;816450;188228;1803547;1501;1;1991775;0;1991775;5;4294790;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
3736683;305100;2827367;3360810;534809;1501;704886;3895619;0;3895619;40;8554816;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;1
3809463;12500000;2529442;3398610;538175;1501;726259;3936785;0;3936785;37;7444024;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
8797767;1000;24033;26323897;-873990;1501;5698043;25449907;0;25449907;49;5174494;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;;0
3172086;483029;2880332;3229401;2346896;1501;659722;5576297;0;5576297;7;8213301;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;;0
1150406;310110;396571;2674153;-1052886;1501;-38265;1621267;0;1621267;9;7802093;ventas_mostrador;3;1;0;0;1;1;0;0;1;0;0;0;0;;1
1150406;310110;396571;2674153;-1052886;1501;185972;1621267;0;1621267;9;7802093;0;;1;;;;;;;;;;0;0;0;0
1373306;4800;1091004;166793;1426469;1501;508525;1811466;218204;1811466;4;7739539;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;;1
622238;100;476113;353032;377773;1501;144641;730805;0;730805;4;6656164;ventas_otros;1;0;0;0;0;0;0;0;0;1;0;0;0;;0
1045659;2000;1473561;670733;775404;1501;708215;1446137;0;1446137;4;7457936;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;;0
11484450;4519920;-1264985;36094162;-23949931;1501;-12934653;12144231;0;12144231;83;1499522;ventas_ecommerce;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1
11484450;4519920;-1264985;36094162;-23949931;1501;321559;12144231;0;12144231;83;1499522;0;;1;;;;;;;;;;0;0;0;0
7678723;921493;1032670;13360772;-5321358;1501;-3038501;8039414;0;8039414;13;7492389;ventas_telefono;2;1;0;0;0;0;0;0;0;1;1;0;0;;0
2509929;731400;461407;3139128;490027;1501;3;3629155;0;3629155;12;5900662;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2526665;2019680;583610;144376;3428161;1501;1602;3962142;389605;3962142;10;5157330;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
699796;102000;524048;478948;299545;1501;179933;778493;0;778493;13;7822169;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;;1
1946988;724000;1010663;859092;1286301;1501;0;2145393;0;2145393;20;6152738;ventas_comisionistas;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3289102;662072;1884502;2474865;2235858;1501;187;4710723;0;4710723;19;6858662;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
345193;226000;328738;608706;15719;1501;24522;624425;0;624425;5;2106096;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
5241581;22298;2145310;2899675;5117848;1501;14450;8017523;0;8017523;17;5177331;ventas_telefono;4;1;1;0;0;1;1;0;0;0;1;0;1;0;0
558209;10000;568057;62475;518602;1501;0;581077;0;581077;5;3540688;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
471107;9800;101996;112732;412300;1501;0;525032;0;525032;1;2111870;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
842979;115556;311154;475387;382478;1501;1170;857865;0;857865;8;2110312;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0
695771;203740;218564;149858;753529;1501;0;903387;0;903387;4;2499506;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3922251;1000000;1743965;906330;4013445;1501;0;4919775;0;4919775;16;6256743;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
4909949;227924;6062197;4114686;1825065;1501;1144;5963151;23400;5963151;43;6144716;ventas_comisionistas;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3665631;360000;664353;3324048;791314;1501;24793;4115362;0;4115362;5;4563416;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3607900;20000;982023;927830;2691709;1501;0;3619539;0;3619539;6;5387772;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1464343;1440650;699995;600964;1790340;1501;0;2391304;0;2391304;13;3019055;ventas_mostrador;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0
1585845;3500;847548;1224768;398986;1501;2;1623754;0;1623754;20;3315693;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4465390;425433;1134449;5861650;-1340115;1501;123719;4521535;0;4521535;22;2652411;ventas_otros;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4883568;1354584;4565089;2007176;2504222;1501;8924;5914532;1403134;5914532;19;8292870;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2972679;60000;166849;1946469;1091488;1501;0;3037957;0;3037957;4;3318178;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2966361;867500;1078465;4242858;1988065;1501;46952;6230923;0;6230923;18;8192675;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
